"gene","log2FoldChange","lfcSE","pvalue","padj","padj_manual"
"218333",0.338847262919588,0.161218662480069,0.0334062404283121,0.0569283664206185,0.0569283664206185
"16341",0.211160037046767,0.0996972259562633,0.0334563707955206,0.0570079176631229,0.0570079176631229
"100038414",-1.47583302053851,1.07284979791257,0.0334816476977582,0.05704510785858,0.05704510785858
"278240",-0.81691205163189,0.425928386600142,0.0335067252244511,0.0570819507327812,0.0570819507327812
"239083",-1.04451210295841,0.586827650979565,0.0335297943737944,0.0571153649009503,0.0571153649009503
"319487",-1.24362146170409,0.769396535251278,0.0335368915188425,0.0571215679347208,0.0571215679347208
"22722",0.292103250148384,0.138810704258199,0.0335935290750325,0.0572121404914782,0.0572121404914782
"66096",0.341970002092224,0.162919935661079,0.033673114185595,0.057341771658379,0.057341771658379
"170760",0.409685875596569,0.196988723077677,0.0337145369717129,0.0574063963887942,0.0574063963887942
"100340",-0.614589245482252,0.304414390002731,0.0337812157352616,0.0575140072205041,0.0575140072205041
"78610",0.273470757715688,0.13019115597923,0.0337899748884867,0.0575229953559923,0.0575229953559923
"54373",-0.344322629727019,0.164962114234896,0.0338170658207512,0.0575572588567768,0.0575572588567768
"243923",-1.14525475340182,0.669367072862831,0.0338139327249715,0.0575572588567768,0.0575572588567768
"114663",-0.608189687773541,0.301461104317834,0.0338210598961557,0.0575581303493723,0.0575581303493723
"226265",-0.956848182475789,0.512503536767171,0.0338290320987673,0.0575657711130969,0.0575657711130969
"19139",-0.407938253382249,0.195420749649669,0.0339204003967684,0.057715308137785,0.057715308137785
"264064",0.476366349582759,0.232776443564972,0.0339439238315913,0.0577493887336563,0.0577493887336563
"208158",-1.24487111848883,0.790859474883131,0.033967089678933,0.0577828540076941,0.0577828540076941
"215243",-1.33796341511389,0.865399156181997,0.0340364259205449,0.0578948467242857,0.0578948467242857
"109032",0.549851243460298,0.26914216402503,0.0340434603517004,0.0579008539575684,0.0579008539575684
"208908",0.664181390742373,0.332899033510981,0.0340877846034471,0.0579702756682079,0.0579702756682079
"64095",-0.864108205142375,0.455922593005059,0.034106150063077,0.0579955416667691,0.0579955416667691
"100503083",-1.31734153361228,0.874655022998267,0.0341222733175627,0.0580169901192463,0.0580169901192463
"232334",0.553239238509812,0.271777732545017,0.0341360811453479,0.0580344977201071,0.0580344977201071
"100038452",-1.50711594402454,1.18451874497327,0.0341638292541804,0.0580756990509669,0.0580756990509669
"103844",0.652467647325945,0.327529022863284,0.0341790818573392,0.0580956527611122,0.0580956527611122
"67065",0.238608526066714,0.113301775126745,0.0342072138118969,0.0581374917037483,0.0581374917037483
"98685",0.46173135119054,0.22382559395256,0.0342151503185389,0.0581450020320189,0.0581450020320189
"240186",0.638857579372157,0.319354163953734,0.0342314297761976,0.0581666873150232,0.0581666873150232
"627049",0.568759408415581,0.279401485633031,0.0342630438681869,0.0582144223600708,0.0582144223600708
"268490",-0.290362179772555,0.13853456325215,0.0342821239546033,0.0582408539537093,0.0582408539537093
"223917",-1.11571130593691,0.655632403056704,0.0343519711866988,0.0583535180059739,0.0583535180059739
"17330",-0.279105944412377,0.133355968469585,0.0343879552517337,0.0584086416267117,0.0584086416267117
"64450",-0.824587018598577,0.432444809381464,0.034454127856706,0.0585090130954746,0.0585090130954746
"16532",1.14465468778549,0.679242051851145,0.0344533751553424,0.0585090130954746,0.0585090130954746
"18604",0.435240278205825,0.21116255489044,0.0344912314375634,0.058566004690593,0.058566004690593
"100502778",0.893771071571908,0.475303617049781,0.0345056725236041,0.0585845076843853,0.0585845076843853
"67247",0.403501011453287,0.194207783893125,0.0345212812763181,0.0586049891647877,0.0586049891647877
"18634",0.260258913111481,0.124090812723802,0.0345523642872757,0.0586517335868421,0.0586517335868421
"19714",0.736213183211518,0.372783136404849,0.0345598895239127,0.0586524613788785,0.0586524613788785
"74080",-0.405520663752656,0.195966785684774,0.0345596801694045,0.0586524613788785,0.0586524613788785
"402757",0.796859800171603,0.414580020097431,0.0346202494309334,0.0587488679902812,0.0587488679902812
"17717",-0.493615956610846,0.241388729903095,0.0346441380642701,0.0587833711971242,0.0587833711971242
"94062",-0.311712769444436,0.148925771051155,0.034664412942875,0.0588117362153057,0.0588117362153057
"106369",0.4900777431254,0.239083195392045,0.0346892455479997,0.058847827268928,0.058847827268928
"73744",0.302875456506883,0.144854958450847,0.0347137313624083,0.0588833226701497,0.0588833226701497
"66431",0.776014669288853,0.402679785242904,0.0348479765757457,0.0591049715572622,0.0591049715572622
"12775",-1.36646256862089,0.940141067014867,0.0349540057463663,0.059278723195592,0.059278723195592
"67772",0.355871084895201,0.171197199911344,0.0350623502970823,0.0594563654504277,0.0594563654504277
"224132",-0.29936772246015,0.144355619772826,0.0351132252482364,0.0595365281929786,0.0595365281929786
"243328",-0.75336503985036,0.387119471372379,0.0351197448505757,0.0595414751158991,0.0595414751158991
"74251",-0.561211251758154,0.279667530893034,0.0352625650158007,0.0597774792032803,0.0597774792032803
"170571",-1.31230431139788,0.876356350558713,0.0352958665947436,0.0598216625459973,0.0598216625459973
"74766",0.28337850056081,0.135024840639884,0.0352949943851393,0.0598216625459973,0.0598216625459973
"242406",0.256831866938534,0.122917617498398,0.0353001390660949,0.0598227700187153,0.0598227700187153
"170826",-0.842202255537995,0.447698180327203,0.0353612122892351,0.0599201270262487,0.0599201270262487
"18538",-0.488259095359375,0.238671146367341,0.0353796530881245,0.0599452301708383,0.0599452301708383
"234678",0.322122573121432,0.155117088669302,0.035396826740769,0.059968181410773,0.059968181410773
"69215",-0.534041507316945,0.264771900174555,0.0354231856649744,0.060006687747697,0.060006687747697
"56525",-0.506530379209262,0.248844470855571,0.035441152722443,0.0600309718723212,0.0600309718723212
"19400",0.704010904513855,0.358033745398213,0.0354471945945996,0.0600350539599109,0.0600350539599109
"18511",1.5240860540545,1.19564419957361,0.0355881423915941,0.0602675948912048,0.0602675948912048
"100503605",-1.59771270098902,1.28290887362663,0.0356057213267427,0.0602911876184242,0.0602911876184242
"57431",0.402807342272067,0.195582406442075,0.0356641791334546,0.0603839886383288,0.0603839886383288
"27681",0.393562887207201,0.190657039070068,0.0356987027369936,0.0604362511514241,0.0604362511514241
"54130",-0.307303765748576,0.144289330776107,0.0357203893657972,0.0604667727820408,0.0604667727820408
"55949",0.268198722577062,0.12865626852051,0.0357511560948831,0.0605126572034014,0.0605126572034014
"13983",-1.40281967514673,0.938992626109059,0.0357665663547746,0.0605291866244087,0.0605291866244087
"94067",0.370609175989003,0.179378274698463,0.035768245308362,0.0605291866244087,0.0605291866244087
"433406",0.742680027051413,0.381617456960473,0.0358091506263983,0.0605922059427131,0.0605922059427131
"16201",-0.260108679672216,0.126337963192063,0.0358344078134889,0.0606287370682674,0.0606287370682674
"234734",-0.30769666611085,0.149047638161202,0.0358506904987788,0.060650078184916,0.060650078184916
"108078",-1.01193958499658,0.561697797909563,0.0358700045088694,0.0606765426250113,0.0606765426250113
"320129",0.434349439314856,0.214901174624752,0.0358796225441016,0.0606866019291926,0.0606866019291926
"330385",-0.729582481076469,0.375912038577668,0.0359169627214541,0.0607435434607772,0.0607435434607772
"277250",0.256163374673381,0.122441008681798,0.0359327943687695,0.0607641013724562,0.0607641013724562
"19017",0.609319942662582,0.305438038249076,0.0360090744550734,0.060886865869718,0.060886865869718
"229277",-1.44568405304126,1.02353279864192,0.0360532904007219,0.06095539432586,0.06095539432586
"94245",-0.33152504953145,0.160331630271529,0.0360712213601619,0.0609670029737705,0.0609670029737705
"76303",0.409646205767449,0.199191602748326,0.0360690350773022,0.0609670029737705,0.0609670029737705
"269424",0.44699044681841,0.218017994578259,0.0360662030745828,0.0609670029737705,0.0609670029737705
"100504375",-1.23942170941881,0.766444471607306,0.0361206437603695,0.0610442941783977,0.0610442941783977
"14997",-1.31043707033567,0.897957952284982,0.0361698372923513,0.0611149351367236,0.0611149351367236
"140484",-0.306426782753423,0.14800500874388,0.036167720262056,0.0611149351367236,0.0611149351367236
"18046",0.316018779541379,0.153119654645025,0.0362051867930505,0.0611684114563701,0.0611684114563701
"228550",0.933243512863319,0.508880915476838,0.0362788317934857,0.061286570214238,0.061286570214238
"83945",0.277372715331551,0.133577124781061,0.0362834941122728,0.0612881828812456,0.0612881828812456
"20665",0.831331400970961,0.432710933472362,0.0362975362022334,0.0613056374193234,0.0613056374193234
"666642",-0.362875911770197,0.176005868353046,0.036397697376511,0.0614563146051047,0.0614563146051047
"100504116",-1.06718295765474,0.626648643747631,0.0363914425991719,0.0614563146051047,0.0614563146051047
"235611",0.366097885121451,0.177571590147883,0.0363979019954008,0.0614563146051047,0.0614563146051047
"14391",0.318106505997021,0.153858730957544,0.0364193621938001,0.0614862687226551,0.0614862687226551
"69188",0.363890052365627,0.175932114954044,0.0365114564587445,0.0616354549900987,0.0616354549900987
"217116",-1.30293271144469,0.835956164765365,0.0365170840110799,0.0616357661785422,0.0616357661785422
"224640",-0.341199875648038,0.165754997325071,0.0365190982427491,0.0616357661785422,0.0616357661785422
"71750",0.360606169827541,0.179119944283653,0.0365423785215186,0.0616687613027772,0.0616687613027772
"19345",-0.246361622610788,0.118921499340196,0.0365583678136536,0.0616894467088295,0.0616894467088295
"223864",-0.745855220089142,0.386707382234774,0.0365814985890086,0.0617221773682057,0.0617221773682057
"64050",0.30931973246481,0.149842758456355,0.03660342844109,0.0617402726664508,0.0617402726664508
"12504",-1.4791433911742,1.12842830115748,0.0365991270497801,0.0617402726664508,0.0617402726664508
"68999",-0.431458569703407,0.211671426434248,0.0366017533946099,0.0617402726664508,0.0617402726664508
"23970",0.282651550756788,0.134447622367548,0.0366074654119213,0.0617407818854259,0.0617407818854259
"224109",-1.10905910678324,0.666962915180022,0.0366593495325324,0.0618219799808979,0.0618219799808979
"12648",-0.449908379494465,0.220126945394521,0.036663381745438,0.0618224727381506,0.0618224727381506
"12193",0.38777232321362,0.188775722112011,0.0366922695852214,0.0618648731378734,0.0618648731378734
"16186",-1.03233073788824,0.58465602767672,0.0367035022459919,0.0618775004718252,0.0618775004718252
"105522",0.456389862189734,0.222747548592327,0.0367148433182578,0.06189030797989,0.06189030797989
"57261",0.357744634636912,0.173049568018172,0.0367439163675278,0.061914060912868,0.061914060912868
"17329",-0.859343506656164,0.4614475909776,0.036740897169577,0.061914060912868,0.061914060912868
"320538",0.595632363610987,0.301125410768914,0.0367433619823627,0.061914060912868,0.061914060912868
"18036",0.332567161528597,0.161188969763838,0.0367410396038537,0.061914060912868,0.061914060912868
"93713",-0.461390105797932,0.226574927560598,0.0367751577950968,0.0619603871524769,0.0619603871524769
"269346",-1.45404788018142,1.18085603531244,0.0368595543720133,0.0620962529320608,0.0620962529320608
"329559",0.348246533045193,0.170264299672222,0.0368819367528403,0.0621276280978753,0.0621276280978753
"21685",-0.461281411630671,0.22724706056015,0.0369199305588367,0.0621852916382281,0.0621852916382281
"101490",0.376842668426297,0.183632050833176,0.0369242707080746,0.0621862653901654,0.0621862653901654
"66446",-0.511006402390431,0.253942940170762,0.0369864002823225,0.0622845554876519,0.0622845554876519
"19228",-0.969042185372727,0.545013397948895,0.0370105195059329,0.0623188232080137,0.0623188232080137
"76477",1.00891780925693,0.571037595231276,0.0370275804775085,0.0623412003761678,0.0623412003761678
"100862175",0.353373056521813,0.17169585004738,0.0370470134490599,0.0623675661791384,0.0623675661791384
"231464",-0.251133492285108,0.121422433428783,0.0370557223401374,0.0623758747741823,0.0623758747741823
"328424",-0.818989929484996,0.430311360409758,0.0371179201688552,0.0624742104053739,0.0624742104053739
"68671",0.440910589350394,0.216710270721124,0.0371783705020097,0.0625695850537794,0.0625695850537794
"66899",0.214009267975096,0.103033871229836,0.0371983608031526,0.0625968547364463,0.0625968547364463
"18028",0.326742399067272,0.156309417142354,0.037258502238787,0.0626916777287408,0.0626916777287408
"19921",0.296970776708904,0.143893463434955,0.0372930080649634,0.0627425323845944,0.0627425323845944
"70797",-0.352136261707021,0.174064116018141,0.0372963171936494,0.0627425323845944,0.0627425323845944
"215900",-1.45388209711866,1.07161698086302,0.0373172747842839,0.0627714004461396,0.0627714004461396
"668558",-0.975301898285514,0.54624061245221,0.03732366934756,0.0627757686523368,0.0627757686523368
"630294",0.986799020254995,0.555263454586003,0.0373353883676695,0.0627890904179039,0.0627890904179039
"13394",-1.13010716451345,0.699615752185927,0.0373446775233146,0.0627983234445973,0.0627983234445973
"77980",0.27139506027956,0.131204811852982,0.0373868308557402,0.0628628129432799,0.0628628129432799
"320435",0.833974636850666,0.445922969404732,0.0374384953130342,0.0629368786254913,0.0629368786254913
"12310",-1.10373203383122,0.663740026734241,0.0374376101347189,0.0629368786254913,0.0629368786254913
"66414",-0.794712405458757,0.418263207429827,0.0374844088399761,0.0630076548835473,0.0630076548835473
"432730",-0.470559808171752,0.232691514446177,0.0375360384908622,0.0630880240217542,0.0630880240217542
"65102",-0.358579175959264,0.175050641943928,0.0375497285346497,0.0631046169863521,0.0631046169863521
"11865",0.307132835310685,0.148922839865932,0.037567740663301,0.0631284693671207,0.0631284693671207
"195040",-0.442706549447183,0.21864544305775,0.0375946500417167,0.0631672662319147,0.0631672662319147
"100503584",1.58117181964071,1.20012677209683,0.0376539523187477,0.0632604768603414,0.0632604768603414
"381823",-1.37393017677398,1.03449833415929,0.0377057263464807,0.0633410220027771,0.0633410220027771
"66646",0.366500972251812,0.17878475537477,0.0377106880845835,0.0633429198290993,0.0633429198290993
"71122",-1.52603925651471,1.11625807258608,0.0377152096351304,0.0633440779586168,0.0633440779586168
"243510",0.616710067453353,0.313186351598257,0.0377474995699265,0.0633918691345002,0.0633918691345002
"414072",0.57911252256126,0.291098329186278,0.0377747667301846,0.0634312163805314,0.0634312163805314
"69207",0.623224703006852,0.318753733692063,0.0378318933176189,0.0635206903545191,0.0635206903545191
